gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPNCRNA.2168,15.927136838339203,-6.998750174588025,1.2557847819028916,-5.573208304039817,2.5009023738665342e-8,5.478299280674713e-8
SPNCRNA.2169,12.767617047913063,-6.675475377455573,1.265564762656735,-5.274700730006176,1.3297290215737586e-7,2.814917960936083e-7
SPNCRNA.2170,14.939746525774613,-4.406996424428723,0.9350726460680953,-4.712998977095294,2.4409742282529953e-6,4.8289369881343085e-6
SPAC13C5.03,431.7129398606251,-2.9661956953000437,0.13706869043725436,-21.64021328166021,7.515484286849079e-104,9.528732861334774e-103
SPNCRNA.645,196.93729292449817,-3.7805335236525255,0.23200862412159193,-16.29479739370037,1.0745917636087258e-59,7.407052191300658e-59
SPAC13C5.05C,6037.735929936283,-2.428392877801637,0.06304246172578162,-38.51995641230694,0,0
SPNCRNA.05,27.773973718269062,-2.7434974660291163,0.483743412446814,-5.671389822452114,1.4164368314486085e-8,3.1481690987264305e-8
SPNCRNA.647,180.3317002039071,-1.6510072741124275,0.16703356315780846,-9.884284588676373,4.870481754000563e-23,1.697358591255876e-22
SPNCRNA.2180,2.1283513271913486,-4.081844427866314,1.6565237105792696,-2.464102627567543,0.0137356775995823,0.020236115219489127
SPNCRNA.650,52.75700290278435,-1.239512811527622,0.2995008724021896,-4.138594995019321,3.494391838316714e-5,6.45663725219949e-5
SPNCRNA.2185,7.645731048897343,-4.927933528066521,1.3165801527088121,-3.7429802643823016,1.8185051667735162e-4,3.1884421357613235e-4
SPNCRNA.2187,336.81442491577036,-2.2378959073063105,0.17520616894234123,-12.772928720579364,2.3224829193833716e-37,1.0970419916768204e-36
SPNCRNA.2188,34.316151214686094,-1.378004830541006,0.3590804033005409,-3.837594081645419,1.2424563870989667e-4,2.2014844907250564e-4
SPNCRNA.2191,21.016553807230963,-2.911340580880366,0.5789888146786226,-5.0283192128613985,4.947977013153251e-7,1.0199119893779077e-6
SPNCRNA.2193,426.5959632698383,-4.320956795429323,0.19372588964227622,-22.304488075435703,3.342392000159893e-110,4.54427164935631e-109
SPNCRNA.2194,288.85124301183254,-1.6016213438477656,0.1385396938661233,-11.560739735685278,6.514516016410897e-31,2.7030448026046896e-30
SPNCRNA.2195,4.054695072668715,-5.024216758171961,1.4456871603946844,-3.4753139516023013,5.102557969653412e-4,8.623446764183774e-4
SPNCRNA.2198,190.25800099172477,-2.820759802538639,0.19574039388240008,-14.410718945591467,4.430740522635769e-47,2.4878534504055373e-46
SPNCRNA.47,10.96667755608736,-2.1817713471165234,0.6868411247232549,-3.1765298677996494,0.0014904844076280277,0.002421500391704089
SPAPB21F2.02,3237.1084270886754,-1.3339406522735946,0.06462057747327786,-20.642660657515954,1.1363199076938975e-94,1.295120341377395e-93
SPNCRNA.2204,36.69154534005271,-2.146043864143983,0.3776823725613946,-5.682139332025962,1.3302022023421757e-8,2.9587254846236e-8
SPAC227.01C,438.6815472880878,-1.4032703261788986,0.11612909300611883,-12.083710376563092,1.2877481904422786e-33,5.645877108929086e-33
SPAC227.19C,232.48119682742012,-2.681164268263282,0.18182562490368076,-14.745799827079304,3.2741764282219767e-49,1.9081101015258194e-48
SPNCRNA.655,532.1063191933783,-2.6413998237104876,0.12257723520467007,-21.54886116741074,5.426527308317746e-103,6.792910822949129e-102
SPNCRNA.656,40.36679286456283,-3.038332866288534,0.4414604702085845,-6.882457368953012,5.882877377058737e-12,1.4939960089884103e-11
SPNCRNA.2206,1900.410618541937,-4.757664071511784,0.11066361977927078,-42.99212406933193,0,0
SPAC227.06,4434.31418202961,-1.5007128089394306,0.05812008171079366,-25.82089984675174,5.166029134402737e-147,1.0111754877619373e-145
SPNCRNA.2207,204.33251565656366,-6.64651876436679,0.49995102273135267,-13.294339769634352,2.4966726077502497e-40,1.2490746523438301e-39
SPNCRNA.2208,14.66937615200707,-6.8820862073341385,1.2597503762162958,-5.463055488822098,4.680082285422517e-8,1.0133760179918347e-7
SPAC227.11C,1792.4448394676176,-1.3373880589462845,0.08321329520278808,-16.071807464024992,4.021862740958495e-58,2.709152365098435e-57
SPNCRNA.2212,4.871617627380763,-2.7058642377198767,1.1218934953542627,-2.411872650055289,0.01587082393518624,0.023205617612109576
SPNCRNA.2213,5.39974816983076,-2.8385515251010496,1.1124921831934436,-2.551524916744043,0.010725265481389893,0.016024298994526762
SPNCRNA.2214,20.928627688642173,-1.0234630042558583,0.4636930923154232,-2.2071991608614616,0.02730014837942237,0.038925472396888865
SPNCRNA.2215,2.2404019811225053,-4.15759535449572,1.638748114371642,-2.5370557671640093,0.011178914479219542,0.01666977111284018
SPNCRNA.659,255.84627760593958,-2.867222246161611,0.1700052877456999,-16.865488622039255,8.073173750875792e-64,5.982636017388681e-63
SPNCRNA.2218,82.61068975519599,-1.6961872704831382,0.27411149360765047,-6.187946547440204,6.095298811180774e-10,1.4250844723001526e-9
SPAC2F7.05C,20642.65513679821,-2.114187217251673,0.055092170443584575,-38.37545698833268,0,0
SPNCRNA.2224,436.19733013103126,-3.4928612709992986,0.16538555100208865,-21.119506812026085,5.264163223231405e-99,6.335185049746576e-98
SPAC2F7.10,894.2245743265825,-1.116560950859496,0.08142926089231142,-13.712035926939404,8.601007764745276e-43,4.471164791488743e-42
SPAC2F7.11,321.64012086475924,-2.0528485059860446,0.13636596467553505,-15.053965341502396,3.2514651764999315e-51,1.9725333309483704e-50
SPNCRNA.2229,68.76021229047467,-3.848344276935534,0.4010419997851937,-9.595863473144423,8.321735268946694e-22,2.8147954600076192e-21
SPAC2F7.16C,4018.1995187159796,-2.048216693466447,0.06431085069154989,-31.848695382528536,1.3722073428011695e-222,5.721718082201215e-221
SPNCRNA.2233,32.91472141770837,-5.168403495652847,0.7857905905058893,-6.577329326793602,4.789731437344725e-11,1.1760315090407678e-10
SPNCRNA.2234,4.3637170847610935,-4.0933308374748085,1.4196014659682679,-2.8834366092196655,0.003933618094918965,0.006146992013727947
SPNCRNA.2237,7.645826065362726,-2.9778986876494082,0.9463322078655291,-3.146779389836173,0.001650794634279092,0.002672644736130966
SPNCRNA.2238,14.62455647750412,-5.891809722741993,1.2565259333751722,-4.688967864686978,2.745865008162684e-6,5.4113052798572985e-6
SPAC13A11.02C,11171.841152210343,-1.7679924094182626,0.060705872680502114,-29.12391060949392,1.7882121695503764e-186,5.3610148131178625e-185
SPNCRNA.2244,6.78013064843244,-2.292371063109227,0.9033968445528763,-2.5375017379475175,0.011164681376908238,0.016651405146769188
SPNCRNA.2246,15.547336738864619,-2.9253655173431166,0.655727885862517,-4.461249216960193,8.148326309715333e-6,1.561619682143534e-5
