SPAC1D4.05c	GO:0005783,GO:0005802,GO:0006621,GO:0016020,GO:0003674
SPAC1D4.06c	GO:0005524,GO:0000307,GO:0030332,GO:0005829,GO:0019912,GO:0004693,GO:0004674,GO:0000082,GO:0000122,GO:0010971,GO:0005634,GO:0030643,GO:0004672,GO:0007165,GO:0051445
SPAC1D4.08	GO:0005524,GO:0003881,GO:0005789,GO:0005794,GO:0005741,GO:0006661
SPAC1D4.09c	GO:0005681,GO:0000398,GO:0003674,GO:0043111,GO:0005634,GO:0031297,GO:0005657
SPAC1D4.10	GO:0042780,GO:0005634,GO:0042781
SPAC1D4.11c	GO:0023052,GO:0005524,GO:2000134,GO:0004713,GO:0034599,GO:0004674,GO:0000122,GO:0000920,GO:0005634,GO:0004672,GO:0048026
SPAC1D4.12	GO:0005524,GO:0045951,GO:0005829,GO:0051539,GO:0016251,GO:0006367,GO:0005675,GO:0003684,GO:0043139,GO:0000439,GO:0005634,GO:0006289,GO:0000112,GO:0016818
SPAC1D4.13	GO:0005524,GO:0000747,GO:0071507,GO:0005829,GO:0032153,GO:0051286,GO:0005634,GO:0005515,GO:0004708,GO:0034307
SPAC1D4.14	GO:0000445,GO:0006397,GO:0003677,GO:0016973,GO:0005634,GO:0003729
SPAC1F12.02c	GO:0002181,GO:0005829,GO:1990624,GO:0005634,GO:0005515,GO:0005509
SPAC1F12.04c	GO:0003674,GO:0016559,GO:0005829
SPAC1F12.05	GO:0070086,GO:0005829,GO:0031625,GO:0030136,GO:0005634,GO:0072583,GO:0030674
SPAC1F12.06c	GO:0006281,GO:0005829,GO:0003727,GO:0016891,GO:0005634,GO:0005730
SPAC1F12.07	GO:0006564,GO:0030170,GO:0004648,GO:0005829
SPAC1F12.08	GO:0004140,GO:0005634,GO:0015937,GO:0005829
SPAC1F12.09	GO:0006506,GO:0016255,GO:0005783,GO:0003674,GO:0042765
SPAC1F12.10c	GO:0004128,GO:0005829,GO:0008150,GO:0005634,GO:0020037
SPAC1F3.01	GO:0031047,GO:0071920,GO:0071040,GO:0000175,GO:0005654,GO:0005515,GO:0140602,GO:0070651,GO:0000178,GO:1990251,GO:0005634,GO:0000785,GO:0071038,GO:0071044,GO:0071037,GO:0071051,GO:0140746,GO:0000176,GO:0005730,GO:0071035,GO:0004532,GO:0000467,GO:0003727,GO:0071042,GO:0033621,GO:0071036,GO:1990342,GO:0071039
SPAC1F3.02c	GO:0004709,GO:0005524,GO:0000196,GO:0071852,GO:0005829,GO:0005737,GO:0032153,GO:0051286,GO:0005515,GO:0004706,GO:0000935
SPAC1F3.03	GO:0005886,GO:0006893,GO:0031267,GO:0000149,GO:0030010,GO:0032153,GO:0006887,GO:0051286
SPAC1F3.04c	GO:0106388,GO:0000455,GO:0030490,GO:0005737,GO:0046872,GO:1904047,GO:0005634
SPAC1F3.05	GO:0005802,GO:0005829,GO:0006895,GO:0035091,GO:0006896,GO:0005794,GO:0099638,GO:0043328,GO:0042147,GO:0005634,GO:0043130
SPAC1F3.06c	GO:0031322,GO:0044732,GO:0005515,GO:0035974
SPAC1F3.07c	GO:0005829,GO:0045815,GO:0016586,GO:0005634,GO:0006357,GO:0003674
SPAC1F3.09	GO:0005634,GO:0000974,GO:0045292,GO:0071014,GO:0061632
SPAC1F3.10c	GO:0006518,GO:0006627,GO:0005739,GO:0005759,GO:0006879,GO:0004222
SPAC1F5.02	GO:0003756,GO:0005783,GO:0034975,GO:0034976,GO:0015035,GO:0005788
SPAC1F5.03c	GO:0042147,GO:0003674,GO:0005770
SPAC1F5.04c	GO:0051015,GO:0031267,GO:0005737,GO:0110085,GO:1903475,GO:0032153,GO:0120104,GO:1904498,GO:0005515,GO:0051016,GO:0031097,GO:1990808,GO:0071341,GO:0030041
SPAC1F5.05c	GO:0006904,GO:0005829,GO:0032153,GO:0051286,GO:0005634,GO:0003674
SPAC1F5.06	GO:0005524,GO:0034975,GO:0005783,GO:0034663,GO:0140662,GO:0005788,GO:0000774
SPAC1F5.07c	GO:0006782,GO:0005829,GO:0005739,GO:0005634,GO:0070819,GO:0004729
SPAC1F5.08c	GO:0005886,GO:0098703,GO:0016020,GO:0015275
SPAC1F5.09c	GO:0005524,GO:0032220,GO:0005829,GO:0004674,GO:0008289,GO:0005739,GO:0016020,GO:0005515,GO:0009267,GO:0043408
SPAC1F5.10	GO:0000785,GO:0005524,GO:0006364,GO:0005829,GO:0035145,GO:0003729,GO:0005634,GO:0003724,GO:0045292,GO:0071030,GO:0071013,GO:0030874
SPAC1F5.11c	GO:0140861,GO:0035267,GO:0005198,GO:0000812
SPAC1F7.01c	GO:0042393,GO:0140673,GO:0003677,GO:0006366,GO:0034728,GO:0005721,GO:0005634,GO:0005515,GO:0008023,GO:0000510,GO:0031491
SPAC1F7.02c	GO:1902626,GO:0000463,GO:0005524,GO:0003723,GO:0005634,GO:0003724,GO:0030684,GO:0005730
SPAC1F7.03	GO:0015275,GO:0005886,GO:0032154,GO:0005783,GO:0000139,GO:0031520,GO:0097720,GO:0098703,GO:0019722,GO:0071474,GO:0009272,GO:0009992,GO:0090334,GO:0005515,GO:0005262,GO:0000935
SPAC1F7.04	GO:0090334,GO:1905758,GO:2000769,GO:0035591,GO:0043539,GO:0005515,GO:0140281,GO:0032955,GO:0005829,GO:1903139,GO:0140748,GO:0035838,GO:0005634,GO:0060635,GO:0000935,GO:0140453,GO:1902716,GO:0032995,GO:0003924,GO:0005525,GO:0030100,GO:0032956,GO:0019003,GO:0032153,GO:0031097,GO:0070610,GO:0009898
SPAC1F7.05	GO:0005524,GO:0006240,GO:0005829,GO:0006235,GO:0005737,GO:0051063,GO:0005515,GO:0046704,GO:0005971
SPAC1F7.06	GO:0019172,GO:0005829,GO:0019243,GO:1990748,GO:0005634,GO:0019249
SPAC1F7.07c	GO:0034755,GO:0033215,GO:0005794,GO:0061840,GO:0005515,GO:0033573
SPAC1F7.08	GO:0004322,GO:0005507,GO:0033215,GO:0010106,GO:0005515,GO:0033573
SPAC1F7.09c	GO:0000050,GO:0004037,GO:0005829,GO:0000256,GO:0005634
SPAC1F7.10	GO:0008150,GO:0005634,GO:0036361,GO:0005829
SPAC1F7.11c	GO:0005829,GO:0008270,GO:0000978,GO:0000981,GO:0005634,GO:0006357
SPAC1F7.12	GO:0016614,GO:0005829,GO:0008150,GO:0005634,GO:0050235,GO:0004033
SPAC1F7.13c	GO:0002181,GO:0005829,GO:0022625,GO:0019843,GO:0003735
SPAC1F7.14c	GO:0003674,GO:0008150,GO:0005739
SPAC1F8.01	GO:0005886,GO:0031520,GO:0140270,GO:1902600,GO:0005351,GO:0015128,GO:0034219,GO:0055056
SPAC1F8.02c	GO:0015886,GO:0005886,GO:0140488,GO:0016192,GO:0010106,GO:0140420,GO:0098711,GO:0009897,GO:0000324,GO:0020037
SPAC1F8.03c	GO:0005886,GO:1904334,GO:0016020,GO:0020037,GO:0015232
SPAC1F8.04c	GO:0008150,GO:0005634,GO:0016810,GO:0005829
SPAC1F8.05	GO:0030476,GO:1990915,GO:1990916
SPAC1F8.06	GO:0098631,GO:0000128,GO:0010339
SPAC1F8.07c	GO:0006091,GO:0005829,GO:0004737,GO:0000287,GO:0000949,GO:0030976,GO:0006090
SPAC1F8.08	GO:0003674,GO:0005575,GO:0008150
SPAC20G4.01	GO:0005524,GO:0016887,GO:0005829,GO:0005634,GO:0006357,GO:0000289,GO:0030015
SPAC20G4.02c	GO:1904600,GO:0051015,GO:0031267,GO:0005829,GO:0005737,GO:0017124,GO:0043332,GO:0005937,GO:0032153,GO:0000755,GO:1990819
SPAC20G4.03c	GO:0023052,GO:0005524,GO:0004694,GO:0005829,GO:1990625,GO:0005634,GO:0005515
SPAC20G4.04c	GO:0030896,GO:0140445,GO:0035861,GO:0033314,GO:0005829,GO:0000724,GO:0044778,GO:0044732,GO:0005634,GO:0006289,GO:0005515,GO:0005730,GO:0000723,GO:0031573
SPAC20G4.05c	GO:0070733,GO:0005739,GO:0098869,GO:0005524
SPAC20G4.06c	GO:0030479,GO:0003789,GO:0051015,GO:0140775,GO:0003785,GO:0051014,GO:0110085,GO:0032153,GO:0051286,GO:1903475,GO:0031097,GO:0030042,GO:0016363
SPAC20G4.07c	GO:0005789,GO:0000246,GO:0006696
SPAC20G4.08	GO:0140693,GO:0060090,GO:0010494,GO:0033962,GO:0005737,GO:0031087,GO:0005515,GO:0000932
SPAC20G4.09	GO:0003674,GO:0005575,GO:0008150
SPAC20G8.01	GO:0005524,GO:0006281,GO:0003910,GO:1903461,GO:0032042,GO:0003909,GO:0005739,GO:0006310,GO:0005634,GO:0006289,GO:0005515,GO:0043596,GO:0006284
SPAC20G8.02	GO:0046872,GO:0004620,GO:0005739,GO:0016042
SPAC20G8.03	GO:0005783,GO:0005886,GO:1902600,GO:1904679,GO:0005366
SPAC20G8.04c	GO:0006116,GO:0051539,GO:0004174,GO:0005743,GO:0022900
SPAC20G8.05c	GO:0030479,GO:0005886,GO:0005737,GO:0110085,GO:0097753,GO:0043332,GO:0032153,GO:0051286,GO:0032178,GO:0120104,GO:0061171,GO:1903475,GO:0005543,GO:0072583,GO:0005515,GO:0071341,GO:0106006,GO:0009898
SPAC20G8.06	GO:0060090,GO:0005829,GO:0005634,GO:0030014,GO:0005515,GO:0000932,GO:0030015,GO:0000289
SPAC20G8.07c	GO:0006696,GO:0005783,GO:0000247
SPAC20G8.08c	GO:0000785,GO:0005524,GO:0140750,GO:0003682,GO:0003677,GO:0031507,GO:0000729,GO:0045944,GO:0005634
SPAC20G8.09c	GO:0030686,GO:0005524,GO:1904812,GO:0051391,GO:0051392,GO:1990883,GO:0005634,GO:0005730,GO:0002101,GO:0000049
SPAC20G8.10c	GO:0034272,GO:0030674,GO:0034045,GO:0005737,GO:0000407,GO:0000423,GO:0045324,GO:0005515,GO:0016236,GO:0043548,GO:0000045,GO:0005768,GO:0034271,GO:0006661
SPAC20H4.01	GO:0005829,GO:0030515,GO:0000462,GO:0034455,GO:0005634,GO:0032040
SPAC20H4.02	GO:0003674,GO:0005783,GO:0044695,GO:0032933
SPAC20H4.03c	GO:0008270,GO:0006368,GO:0005737,GO:0003711,GO:0005634,GO:0005515,GO:0006357
SPAC20H4.04	GO:0005524,GO:0036297,GO:0016787,GO:1903461,GO:0000400,GO:0043138,GO:0045003,GO:0005634,GO:0009378,GO:0005730
SPAC20H4.05c	GO:0046570,GO:0008270,GO:0005829,GO:0005634,GO:0019509
SPAC20H4.06c	GO:0005681,GO:0003723,GO:0005829,GO:0005634,GO:0045292,GO:0030674
SPAC20H4.07	GO:0035861,GO:0005524,GO:0000730,GO:0042148,GO:0033065,GO:0005829,GO:0016887,GO:0007131,GO:0000724,GO:0003697,GO:0005634,GO:0005515,GO:0006312,GO:0000150,GO:0140664,GO:0003690,GO:0007533
SPAC20H4.08	GO:0071013,GO:0003723,GO:0045292,GO:0005829
SPAC20H4.09	GO:0005524,GO:0005681,GO:0003723,GO:0005829,GO:0005634,GO:0003724,GO:0045292
SPAC20H4.10	GO:0006511,GO:0034450,GO:0005737,GO:0000151,GO:0005634,GO:0036503
SPAC20H4.11c	GO:0031520,GO:0032956,GO:0005829,GO:0032995,GO:0003924,GO:0032153,GO:0051286,GO:0005634,GO:0005525,GO:0007165,GO:0030100
SPAC212.01c	GO:0003674,GO:0008150,GO:0009897
SPAC212.02	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC212.03	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC212.04c	GO:0003674,GO:0008150,GO:0005737,GO:0005783
SPAC212.06c	GO:0003674,GO:0005575,GO:0008150
SPAC212.08c	GO:0003674,GO:0008150,GO:0005783,GO:0009897
SPAC212.11	GO:0140445,GO:0005524,GO:0006281,GO:0008270,GO:0005737,GO:0043138,GO:0005634,GO:0000722
SPAC212.12	GO:0003674,GO:0008150,GO:0009897
SPAC21E11.03c	GO:0010844,GO:0141194,GO:0043565,GO:0110034,GO:0007131,GO:0000978,GO:0000981,GO:0001228,GO:0045944,GO:0005634,GO:0005515,GO:1990243,GO:0006357,GO:0030466,GO:0003690,GO:0072686
SPAC21E11.04	GO:0046941,GO:0008150,GO:0005634,GO:0005829
SPAC21E11.05c	GO:0006457,GO:0003755,GO:0005634,GO:0071013,GO:0061630
SPAC21E11.06	GO:0005829,GO:0005851,GO:0005085,GO:0002183,GO:0006413,GO:0006412,GO:0005515,GO:0003743
SPAC21E11.07	GO:0044572,GO:0120510,GO:0005739,GO:0005759,GO:0003674
SPAC21E11.08	GO:0046513,GO:0005783,GO:0004758,GO:0017059,GO:0030170,GO:0046512
SPAC222.03c	GO:0140318,GO:0005743,GO:0045039,GO:0042719
SPAC222.04c	GO:0000785,GO:0031011,GO:0140861,GO:0034080,GO:0005737,GO:0045815,GO:0003674
SPAC222.05c	GO:0070899,GO:0005737,GO:0003924,GO:0032543,GO:0030488,GO:0005525,GO:0005743
SPAC222.06	GO:0000460,GO:1902626,GO:0005829,GO:0000470,GO:0005634,GO:0030684,GO:0005730,GO:0003674,GO:0030687
SPAC222.07c	GO:0023052,GO:0005524,GO:0004694,GO:0005829,GO:1990625,GO:0005634,GO:0005515,GO:0070314
SPAC222.08c	GO:1903600,GO:0005829,GO:0005737,GO:0004359,GO:0036001,GO:0008614
SPAC222.09	GO:0003723,GO:0030515,GO:0031124,GO:0031508,GO:0043628,GO:0099122,GO:0140463,GO:0106222,GO:0180010,GO:0006369,GO:0005634,GO:0005515,GO:0033620,GO:0035649,GO:0031126
SPAC222.10c	GO:0031030,GO:0005829,GO:1902413,GO:0005737,GO:0071957,GO:0044732,GO:0001100,GO:0032991,GO:0005515,GO:0035591,GO:0005096,GO:1990334
SPAC222.11	GO:0005634,GO:0006782,GO:0004109,GO:0005829
SPAC222.12c	GO:0099617,GO:0005524,GO:0045269,GO:0043531,GO:0016887,GO:0046933,GO:1902600,GO:0005739,GO:0042776
SPAC222.13c	GO:0005524,GO:0006003,GO:0006000,GO:0005829,GO:0005634,GO:0003873
SPAC222.14c	GO:0016320,GO:0005829,GO:0005789,GO:0005737,GO:0007029,GO:0003924,GO:0005525
SPAC222.15	GO:0000785,GO:0120230,GO:0000794,GO:0005829,GO:0007129,GO:0120231,GO:0005634,GO:0000709,GO:0010774,GO:0005515,GO:0003690
SPAC222.16c	GO:0008180,GO:0006511,GO:0005829,GO:0003674,GO:0000338,GO:0005634,GO:0005628
SPAC222.17	GO:0003674,GO:0005575,GO:0008150
SPAC222.18	GO:0003723,GO:0005634,GO:0045292
SPAC222.19	GO:0071986,GO:0003674,GO:1903432,GO:0000329
SPAC227.01c	GO:0003674,GO:0006890,GO:0000139,GO:0005802
SPAC227.02c	GO:0000460,GO:0000470,GO:0005730,GO:0003674,GO:0030687
SPAC227.03c	GO:1990549,GO:0005783,GO:0051724,GO:0005743
SPAC227.04	GO:0005829,GO:0034045,GO:0000423,GO:0005634,GO:0016236,GO:0061651,GO:0000045
SPAC227.05	GO:0005829,GO:0006457,GO:0016272,GO:0005634,GO:0051082
SPAC227.06	GO:0005783,GO:0031267,GO:0016192,GO:0005794,GO:0016020
SPAC227.07c	GO:0019888,GO:0010515,GO:0031030,GO:0005829,GO:0072686,GO:0044732,GO:0005515,GO:0000159,GO:0010972,GO:0072542
SPAC227.08c	GO:0003723,GO:0005829,GO:0046872,GO:0180010,GO:0005634,GO:0005847
SPAC227.09	GO:0005524,GO:0005829,GO:0006536,GO:0004326,GO:0008841,GO:0005739,GO:0046901
SPAC227.10	GO:0005737,GO:0006457,GO:0016272,GO:0051082,GO:0044183
SPAC227.11c	GO:0030246,GO:0030970,GO:0005789,GO:0030968,GO:0005788
SPAC227.12	GO:0005829,GO:0017070,GO:0030621,GO:0046540,GO:0045292
SPAC227.13c	GO:0008198,GO:0051537,GO:0016226,GO:0005739,GO:0044571,GO:0005759,GO:0099128,GO:0051536,GO:0005515,GO:0006879,GO:0140132
SPAC227.14	GO:0005524,GO:0043771,GO:0044211,GO:0005829,GO:0004849,GO:0044206,GO:0005634
SPAC227.15	GO:0023052,GO:0019888,GO:0000164,GO:0005829,GO:0005737,GO:0007039,GO:0042149,GO:0000329,GO:0006109
SPAC227.16c	GO:0000785,GO:1902975,GO:0005737,GO:0000811,GO:0005634,GO:0006270,GO:0003674,GO:0043596
SPAC227.17c	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC227.18	GO:0019878,GO:0005737,GO:0004754
SPAC227.19c	GO:0006506,GO:0017176,GO:0000506
SPAC22A12.01c	GO:0006281,GO:0035312,GO:0003684,GO:0005634,GO:1901255
SPAC22A12.02c	GO:0003674,GO:0008150,GO:0005730
SPAC22A12.03c	GO:0008180,GO:0005829,GO:0000338,GO:0005634,GO:0008541,GO:0003674
SPAC22A12.04c	GO:0010494,GO:0002181,GO:0005829,GO:0003735,GO:0005634,GO:0022627
SPAC22A12.05	GO:0042780,GO:0001056,GO:0005829,GO:0008270,GO:0005666,GO:0005634,GO:0006386
SPAC22A12.06c	GO:0017171,GO:0005829,GO:0008150,GO:0032153,GO:0051286,GO:0005634
SPAC22A12.07c	GO:0012505,GO:0005789,GO:0035269,GO:0004169,GO:0016757
SPAC22A12.08c	GO:0032049,GO:0043337,GO:0016787,GO:0008808,GO:0005739,GO:0055091,GO:0007006,GO:0005743
SPAC22A12.09c	GO:0003723,GO:0071004,GO:0005686,GO:0005634,GO:0045292,GO:0071013
SPAC22A12.10	GO:0101026,GO:0005783,GO:0006654,GO:0004307,GO:0005789,GO:0005635,GO:0006656,GO:0004142
SPAC22A12.11	GO:0005524,GO:0050354,GO:0005829,GO:0006071,GO:0005737,GO:0019563,GO:0004371
SPAC22A12.12c	GO:0071038,GO:0071028,GO:0000467,GO:0003723,GO:0000177,GO:0070478,GO:0071051,GO:0071042,GO:0071034,GO:0034475,GO:0000176,GO:0070481,GO:0070651,GO:0071035,GO:0000178
SPAC22A12.13	GO:0006506,GO:0017176,GO:0005783,GO:0000506
SPAC22A12.14c	GO:0003674,GO:0008150,GO:0005829
SPAC22A12.15c	GO:0005524,GO:0005783,GO:0016887,GO:0099021,GO:0031965,GO:0036498,GO:0042026,GO:0099020,GO:0051082,GO:0034663,GO:0140662,GO:0005788,GO:0036503,GO:0031072
SPAC22A12.16	GO:0005524,GO:0003878,GO:0005829,GO:0006633,GO:0006085,GO:0005634,GO:0006101
SPAC22A12.17c	GO:0008150,GO:0005634,GO:0016616,GO:0005829
SPAC22E12.01	GO:0000139,GO:0071917,GO:0015786,GO:0005801,GO:0035436,GO:0005794,GO:0015297,GO:0005793
SPAC22E12.02	GO:0003729,GO:0005634,GO:0046540,GO:0045292
SPAC22E12.03c	GO:0019172,GO:0005829,GO:0005737,GO:1990748,GO:1903189,GO:0005739,GO:0005634,GO:0005515
SPAC22E12.04	GO:0016532,GO:0019430,GO:0005829,GO:0016531,GO:0006878,GO:0046872,GO:0005634,GO:0071248,GO:0005743
SPAC22E12.05c	GO:0000139,GO:0006890,GO:0003674,GO:0030137,GO:0005794,GO:0006886,GO:0006888,GO:0030134
SPAC22E12.06c	GO:0018279,GO:0031278,GO:0000139,GO:0006487
SPAC22E12.07	GO:0034399,GO:0031267,GO:0005829,GO:0005737,GO:0006611,GO:0005634,GO:0048471,GO:0005096
SPAC22E12.08	GO:0000500,GO:0005829,GO:0001181,GO:0006361,GO:0005634,GO:0005515
SPAC22E12.09c	GO:0000139,GO:0005802,GO:0071432,GO:0009986,GO:0004252,GO:0004867,GO:0005794,GO:0016020,GO:0004175,GO:0016485
SPAC22E12.10c	GO:0140647,GO:0006784,GO:0051537,GO:0016651,GO:0044571,GO:0005739,GO:0005759,GO:0099128,GO:0051536,GO:0005743,GO:0003958
SPAC22E12.11c	GO:0003714,GO:0000792,GO:0045814,GO:0005721,GO:0070210,GO:0006355,GO:0005634,GO:0035064,GO:0034967,GO:1990841
SPAC22E12.13c	GO:1902626,GO:0005634,GO:0030684,GO:0005730,GO:0003674,GO:0030687
SPAC22E12.14c	GO:0005524,GO:0031138,GO:0035556,GO:0005829,GO:0038202,GO:0004674,GO:0005635,GO:0010972
SPAC22E12.16c	GO:0046854,GO:0005794,GO:0032153,GO:0005634,GO:0000281,GO:0004430,GO:0005515,GO:0032588,GO:0048015
SPAC22E12.17c	GO:0030126,GO:0006890,GO:0048205,GO:0005794,GO:0006886,GO:0006888,GO:0005096,GO:0005793
SPAC22E12.18	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC22E12.19	GO:0003714,GO:0003677,GO:0045814,GO:0070210,GO:0005634,GO:0034967
SPAC22F3.02	GO:0006357,GO:0000978,GO:0005634,GO:0000981
SPAC22F3.03c	GO:0005524,GO:0015616,GO:0005829,GO:0003677,GO:0007131,GO:0000724,GO:0005634
SPAC22F3.04	GO:0005829,GO:0005737,GO:0044732,GO:0005739,GO:0006085,GO:0003824
SPAC22F3.05c	GO:0005829,GO:0015630,GO:0006457,GO:0003924,GO:0007021,GO:0005634,GO:0005515,GO:0005525
SPAC22F3.06c	GO:0005524,GO:0016887,GO:0034599,GO:0051131,GO:0004252,GO:0070407,GO:0005739,GO:0006515,GO:0004176,GO:0005759,GO:0003697,GO:0035694,GO:0043565
SPAC22F3.07c	GO:0099617,GO:0046933,GO:1902600,GO:0005739,GO:0045263,GO:0005198,GO:0042776
SPAC22F3.08c	GO:0005524,GO:0005829,GO:0030490,GO:0003724,GO:0005730
SPAC22F3.09c	GO:0000785,GO:0005829,GO:0005737,GO:0000122,GO:0000978,GO:0001228,GO:0030907,GO:0045944,GO:0005634,GO:0001227,GO:0005515,GO:0006357,GO:0051445
SPAC22F3.10c	GO:0005524,GO:0017109,GO:0005829,GO:0006750,GO:0046938,GO:0005634,GO:0006534,GO:0004357,GO:0046911,GO:0098849,GO:0071276
SPAC22F3.11c	GO:0005681,GO:0005829,GO:0008270,GO:0005634,GO:0046540,GO:0045292
SPAC22F3.12c	GO:0090029,GO:0071507,GO:0005829,GO:0005737,GO:0005634,GO:0005096
SPAC22F3.13	GO:2000134,GO:1905534,GO:0005737,GO:1904262,GO:0005515,GO:1905589,GO:0005096,GO:1905626,GO:0033596
SPAC22F3.15	GO:0070900,GO:0016884,GO:0005759
SPAC22F8.02c	GO:0003674,GO:0005575,GO:0051072,GO:0009272
SPAC22F8.03c	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC22F8.04	GO:0000139,GO:1990536,GO:0071917,GO:0005457,GO:0089721,GO:0005794,GO:0015297,GO:0036085
SPAC22F8.05	GO:0003825,GO:0005946,GO:0005992,GO:0005829
SPAC22F8.06	GO:0005829,GO:0005634,GO:0043161,GO:0019774,GO:0004175
SPAC22F8.07c	GO:0071171,GO:0005634,GO:1990943
SPAC22F8.08	GO:1990753,GO:0090110,GO:0000149,GO:0005829,GO:0008270,GO:0005801,GO:0006886,GO:0030127,GO:0070971
SPAC22F8.09	GO:0008097,GO:0006364,GO:0005730,GO:0005654,GO:0000027
SPAC22F8.10c	GO:0003723,GO:0071004,GO:0000245,GO:0071014,GO:0005686,GO:0071011,GO:0005634,GO:0045292,GO:0005515,GO:0071013
SPAC22F8.11	GO:0005829,GO:0005737,GO:0004435,GO:0032958,GO:0005634,GO:0005515,GO:0006629,GO:0048015,GO:0005509
SPAC22F8.12c	GO:0033503,GO:0005829,GO:0140673,GO:0005634,GO:0003674,GO:0040029
SPAC22G7.01c	GO:0000122,GO:0005634,GO:0070006,GO:0005829
SPAC22G7.02	GO:0034399,GO:0005829,GO:0005634,GO:0061608,GO:0005635,GO:0005525,GO:0006606
SPAC22G7.03	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC22G7.04	GO:0006397,GO:0005737,GO:0004535,GO:0031251,GO:0004843,GO:0000932,GO:0000289
SPAC22G7.05	GO:0030686,GO:0000447,GO:0005634,GO:0005730,GO:0003674
SPAC22G7.06c	GO:0004070,GO:0005524,GO:0005829,GO:0004088,GO:0016597,GO:0004359,GO:0046872,GO:0006541,GO:0004151,GO:0044205,GO:0006207,GO:0003922,GO:0004087
SPAC22G7.07c	GO:0006397,GO:0001734,GO:0005829
SPAC22G7.08	GO:0005524,GO:0005829,GO:0004674,GO:0008150,GO:0005634
SPAC22G7.09c	GO:0034399,GO:0005643,GO:0005737,GO:0006913,GO:0008139,GO:0005634,GO:0017056
SPAC22G7.10	GO:0000785,GO:0071031,GO:0031508,GO:0003674,GO:1990251,GO:0180010,GO:0005634,GO:1990342,GO:0005847
SPAC22G7.11c	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC22H10.02	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC22H10.03c	GO:0031267,GO:0005829,GO:0005634,GO:0061608,GO:0005635,GO:0005525,GO:0006606
SPAC22H10.04	GO:0031030,GO:0090443,GO:0061509,GO:0044732,GO:0004721,GO:0004722
SPAC22H10.05c	GO:0005524,GO:0005848,GO:0005829,GO:0006388,GO:0180010,GO:0005634,GO:0051736
SPAC22H10.07	GO:0031137,GO:0031520,GO:0032878,GO:0005829,GO:0035091,GO:0030010,GO:0043332,GO:0090726,GO:0032153,GO:0051286,GO:0005634,GO:1902917,GO:0005515,GO:0030674,GO:0071521
SPAC22H10.08	GO:0003674,GO:0008150,GO:0005634,GO:0005829
SPAC22H10.09	GO:0032543,GO:0005739,GO:0008494
SPAC22H10.10	GO:0005829,GO:1990727,GO:0005737,GO:0043014,GO:0000226,GO:0007021,GO:0005634,GO:0051082,GO:0005515,GO:0007023
SPAC22H10.11c	GO:0005829,GO:0090070,GO:0003713,GO:0005634,GO:0060963
SPAC22H10.12c	GO:0005093,GO:0005829,GO:0016192,GO:0005737,GO:0006886,GO:0032153
SPAC22H10.13	GO:0003674,GO:0006882,GO:0005634,GO:0005829
SPAC22H12.01c	GO:0003674,GO:0008150,GO:0005829
SPAC22H12.02	GO:0031011,GO:0016514,GO:0006338,GO:0042393,GO:0016251,GO:0005674,GO:0005737,GO:0006367,GO:0005730,GO:0045815,GO:0005634,GO:0005669,GO:0005654,GO:0006357
SPAC22H12.03	GO:0006631,GO:0005739,GO:0052689,GO:0008474
SPAC22H12.04c	GO:0002181,GO:0005829,GO:0003735,GO:0042254,GO:0022627
SPAC22H12.05c	GO:0003674,GO:0016236,GO:0000329
SPAC23A1.02c	GO:0062050,GO:0005789,GO:0006506
SPAC23A1.03	GO:0006166,GO:0005829,GO:0006168,GO:0003999,GO:0002055,GO:0044209,GO:0005634,GO:0016763,GO:0016208
SPAC23A1.04c	GO:0030246,GO:0097466,GO:1904380,GO:0005783,GO:0005829,GO:0004571,GO:0016020,GO:0005509
SPAC23A1.05	GO:0005783,GO:0008047,GO:0030148,GO:0005789,GO:0005737,GO:0017059
SPAC23A1.06c	GO:0072324,GO:0030479,GO:0010972,GO:0005524,GO:0004672,GO:0004683,GO:0005938,GO:0034599,GO:0005737,GO:0005516,GO:0044773,GO:0005634,GO:0005515,GO:0005628,GO:0051285,GO:0000935
SPAC23A1.07	GO:0008270,GO:0036503,GO:0005737,GO:0061630
SPAC23A1.08c	GO:0002181,GO:0005829,GO:0022625,GO:0003735,GO:0042254,GO:0030684
SPAC23A1.09	GO:0005829,GO:0035145,GO:0005634,GO:0045292,GO:0003729
SPAC23A1.10	GO:0005829,GO:0005737,GO:0005516,GO:0003924,GO:0002182,GO:0005525,GO:0005853,GO:0003746
SPAC23A1.11	GO:0002181,GO:0005829,GO:0022625,GO:0003735,GO:0030684,GO:0005730,GO:0003729
SPAC23A1.12c	GO:0005524,GO:0006432,GO:0004826,GO:0003723,GO:0002181,GO:0009328,GO:0005829,GO:0000287,GO:0005634
SPAC23A1.14c	GO:0008150,GO:0030170,GO:0005737,GO:0016846
SPAC23A1.15c	GO:0005789,GO:0006890,GO:0005737,GO:0005794,GO:0006886,GO:0031201,GO:0005484
